"","Con_Early_Pf_1","Con_Early_Pf_2","Con_Early_Pf_3","Con_Mid_Pup_2_1","Con_Mid_Pup_2_2","Con_Mid_Pup_2_3","Early_PF_1","Early_PF_2","Early_PF_3","Early_Pup_1","Early_Pup_2","Early_Pup_3","Fast_Early_Pf_1","Fast_Early_Pf_2","Fast_Early_Pf_3","Fast_Mid_Pup_2_1","Fast_Mid_Pup_2_2","Fast_Mid_Pup_2_3","Feed_3rd_1","Feed_3rd_2","Feed_3rd_3","Late_PF_1","Late_PF_2","Late_PF_3","Late_Pup_1","Late_Pup_2","Late_Pup_3","Mid_Pup_1_1","Mid_Pup_1_2","Mid_Pup_1_3","Mid_Pup_2_1","Mid_Pup_2_2","Mid_Pup_2_3","Slow_Early_Pf_1","Slow_Early_Pf_2","Slow_Early_Pf_3","Slow_Mid_Pup_2_1","Slow_Mid_Pup_2_2","Slow_Mid_Pup_2_3"
">aae-miR-277-3p",9.98334175789698,4.16803816871446,5.23540378311656,20.8469200207383,18.3797403031642,12.5194216312023,6.2406315545885,4.86324183045397,6.74454038022227,32.1889497949696,16.3209363306054,39.0111907187563,5.91312964960981,4.85852914717526,5.77600714635079,11.2363213610217,6.19940928401037,4.94614652883784,3.97287922168548,2.61156235726437,5.39370271849159,5.22751672648979,8.35397474175267,4.0646618121254,350.583748771897,359.234099490976,436.139766135625,25.7508289604314,29.4145960510535,17.7250635037206,21.40521277248,41.4830657724226,26.5474168665981,0,11.0713016253308,35.6855336494742,28.0618335423488,25.5657295325029,41.5633913448242
">aae-miR-2b",13.2132464442754,13.546124048322,13.2630229172286,27.2107166586479,29.538868344371,12.5194216312023,9.01424557885005,10.9422941185214,8.95184450465865,36.2125685193408,25.2232652382084,34.3670013474758,12.3806152038705,8.25949955019794,9.90172653660135,10.6449360262311,9.29911392601555,13.1897240769009,3.97287922168548,4.78786432165134,2.24737613270483,18.2963085427143,30.0743090703096,12.1939854363762,42.7942604134709,79.8297998868835,31.7192557189545,42.4131300524752,54.417002694449,53.1751905111618,35.6753546208,64.1101925573804,26.5474168665981,28.7318147470623,5.53565081266539,5.09793337849631,39.2865669592883,24.2201648202659,22.0041483590246
">aae-miR-305-5p",80.7476171594609,77.1087061212176,107.500291013327,33.3550720331813,43.3236735717442,19.822417582737,9.70764908491544,19.0476971692781,13.4890807604445,52.3070434168255,37.0930371150124,45.513055838549,93.6861478860054,105.915935408421,116.345286805066,33.7089640830651,30.9970464200518,64.9593910787369,29.6437911156532,28.9448161263467,26.519038365917,73.1852341708571,36.7574888637117,32.5172944970032,18.1052640210839,13.3049666478139,23.7894417892159,60.5901857892503,33.8267854587115,26.9729227230531,35.6753546208,37.7118779749296,22.1228473888318,28.7318147470623,33.2139048759924,30.5876002709778,14.0309167711744,4.70947649282948,6.11226343306239
">aae-miR-317",2.93627698761676,1.04200954217862,0,4.60826653090005,4.59493507579105,1.04328513593353,0.924538008087185,0.810540305075662,0.367884020739397,1.34120624145707,5.93488593840198,2.78651362276831,1.84785301550306,0.971705829435051,0,0.985642224651027,0,1.31897240769009,1.22242437590322,0.217630196438697,0.449475226540966,2.61375836324489,2.5061924225258,0,1.64593309282581,6.65248332390696,0,3.02950928946251,2.94145960510535,0.770654934944374,7.13507092415999,0,8.8491389555327,0,5.53565081266539,0,5.61236670846975,1.34556471223699,1.22245268661248
">aca-miR-9-5p",0.587255397523352,1.04200954217862,0.349026918874438,1.53608884363335,0.656419296541579,2.08657027186705,1.15567251010898,0,1.83942010369698,1.34120624145707,2.96744296920099,3.71535149702441,1.66306771395276,0.485852914717526,0.825143878050113,0.394256889860411,1.54985232100259,0.659486203845045,0.305606093975806,0.217630196438697,0.449475226540966,0,0.835397474175267,0,1.64593309282581,0,0,3.02950928946251,1.47072980255268,1.54130986988875,2.37835697472,0,0,0,5.53565081266539,0,2.80618335423488,0.672782356118497,0
">aga-miR-11",56.9637735597651,65.6466011572528,80.2761913411207,38.8411036175862,43.9800928682858,68.8568189716128,70.264888614626,74.1644379144231,67.5680318091359,75.1075495215956,62.3163023532208,91.026111677098,63.5661437333054,69.9628197193237,49.9212046220318,68.6006988357115,74.3929114081244,64.2999048748919,54.7034908216693,70.0769232532605,61.1286308095713,62.7302007178775,74.3503752015987,36.5819563091286,83.9425877341161,46.5673832673487,111.017395016341,134.813163381082,89.7145179557132,76.294838559493,28.54028369664,52.7966291649015,66.3685421664953,50.2806758073591,55.3565081266539,50.9793337849631,53.3174837304627,47.7675472844133,53.787918210949
">aga-miR-184",7.63432016780357,7.29406679525031,8.02761913411207,10.3137393786811,9.1898701515821,55.2941122044769,14.3303391253514,23.1003986946564,12.017544677487,8.04723744874239,5.93488593840198,1.8576757485122,4.06527663410674,10.6887641237856,8.25143878050113,6.89949557255719,23.2477848150389,11.8707516692108,27.5045484578225,30.0329671085402,32.8116915374905,7.84127508973468,5.0123848450516,20.323309060627,19.7511971139097,6.65248332390696,19.8245348243466,12.1180371578501,5.8829192102107,15.4130986988875,16.64849882304,11.3135633924789,22.1228473888318,10.7744305301484,22.1426032506616,15.2938001354889,16.8371001254093,14.1284294784884,22.0041483590246
">aga-miR-92a",3.81716008390179,3.12602862653585,0.349026918874438,7.68044421816676,5.90777366887421,2.08657027186705,2.31134502021796,2.43162091522699,1.47153608295759,6.70603120728533,10.3860503922035,1.8576757485122,2.03263831705337,0,1.23771581707517,3.7454404536739,1.54985232100259,1.31897240769009,2.75045484578225,1.74104157150958,2.24737613270483,10.4550334529796,3.34158989670107,8.1293236242508,1.64593309282581,0,0,1.51475464473126,4.41218940765803,3.08261973977749,7.13507092415999,3.77118779749296,8.8491389555327,7.18295368676558,16.6069524379962,5.09793337849631,0,2.01834706835549,3.66735805983743
">ame-miR-317",159.146212728828,79.1927252055748,99.1236449603403,102.04018746993,176.576790769685,22.9522729905376,64.0242570600375,90.3752440159363,66.8322637676571,45.6010122095402,19.2883792998064,31.5804877247075,85.9251652208925,90.3686421374598,130.785304670943,52.6332947963648,21.6979324940363,107.825994328665,87.4033428770805,72.2532252176475,83.6023921366196,162.053018521183,123.638826177939,199.168428794145,6.58373237130322,19.9574499717209,23.7894417892159,53.016412565594,85.3023285480552,94.0199020632136,4.75671394943999,7.54237559498593,26.5474168665981,89.7869210845698,132.855619503969,40.7834670279705,39.2865669592883,24.2201648202659,22.0041483590246
">api-miR-275",6.45980937275687,8.33607633742893,6.63151145861432,10.0942981153049,10.5027087446653,12.5194216312023,1.84907601617437,4.05270152537831,4.04672422813336,10.7296499316565,16.3209363306054,13.0037302395854,7.39141206201226,11.1746170385031,7.83886684147607,8.47652313199883,7.74926160501296,5.27588963076036,3.36166703373387,3.91734353589655,3.14632658578676,2.61375836324489,10.0247696901032,0,3.29186618565161,0,7.92981392973864,13.6327918025813,22.0609470382901,21.5783381784425,9.51342789887999,11.3135633924789,13.2737084332991,0,0,0,28.0618335423488,43.7308531477023,30.5613171653119
">bmo-miR-190-5p",2.34902159009341,1.04200954217862,2.09416151324663,1.97497137038574,2.62567718616632,3.12985540780058,0.693403506065389,0,0.981024055305058,4.0236187243712,0,3.71535149702441,2.40220892015398,5.83023497661031,1.23771581707517,0.985642224651027,1.54985232100259,0.989229305767568,1.52803046987903,0.435260392877394,0.898950453081931,0,0,0,4.93779927847742,6.65248332390696,0,1.51475464473126,4.41218940765803,0.770654934944374,0,3.77118779749296,8.8491389555327,0,0,15.2938001354889,11.2247334169395,7.40060591730347,3.66735805983743
">bmo-miR-263a-5p",12.9196187455137,3.12602862653585,11.8669152417309,10.7526219054335,8.53345085504052,5.21642567966764,5.7783625505449,6.4843224406053,6.98979639404854,9.38844369019946,16.3209363306054,23.2209468564026,14.0436829178233,9.71705829435051,11.1394423536765,9.85642224651027,4.64955696300777,5.60563273268288,3.97287922168548,5.22312471452873,3.59580181232773,20.9100669059592,15.8725520093301,8.1293236242508,37.8564611349935,59.8723499151626,27.7543487540852,16.6623010920438,14.7072980255268,16.1837536338318,11.8917848736,22.6271267849578,4.42456947776635,10.7744305301484,11.0713016253308,5.09793337849631,16.8371001254093,18.1651236151994,8.55716880628734
">cel-miR-39-3p",0.293627698761676,0,0,0.438882526752386,0,0,0.231134502021796,0,0,0,0,0,0.184785301550306,0.971705829435051,0.825143878050113,0,0,0.659486203845045,0.611212187951612,0.217630196438697,0.898950453081931,5.22751672648979,0,0,0,0,3.96490696486932,0,0,0.770654934944374,0,0,8.8491389555327,68.238060024273,5.53565081266539,0,0,0,1.22245268661248
">chi-miR-125b-5p",0.293627698761676,0,0.349026918874438,0,0,0,0,0,0,0,0,0,0.184785301550306,0,1.23771581707517,0,0,0,0,0,0.449475226540966,0,0.835397474175267,0,23.0430632995613,19.9574499717209,15.8596278594773,1.51475464473126,0,0,0,0,8.8491389555327,0,0,0,2.80618335423488,1.34556471223699,1.22245268661248
">cqu-bantam-3p",10.864224854182,2.08401908435723,6.98053837748875,5.92491411115721,5.25135437233263,2.08657027186705,6.0094970525667,5.2685119829918,6.37665635948288,6.70603120728533,0,3.71535149702441,3.51092072945582,5.83023497661031,6.18857908537584,4.73108267832493,4.64955696300777,5.27588963076036,5.50090969156451,6.52890589316091,8.98950453081931,0,4.17698737087633,4.0646618121254,13.1674647426064,0,15.8596278594773,3.02950928946251,10.2951086178687,3.85327467472187,4.75671394943999,15.0847511899719,0,0,0,0,2.80618335423488,0,0
">cqu-miR-305-5p",23.1965882021724,12.5041145061434,22.6867497268384,8.99709179842391,20.3489981927889,4.17314054373411,3.92928653437054,9.32121350837011,6.74454038022227,18.7768873803989,11.869771876804,20.4344332336343,22.3590214875871,19.434116588701,18.1531653171025,19.1214591582299,10.8489662470181,14.508696484591,5.1953035975887,8.70520785754789,5.39370271849159,10.4550334529796,8.35397474175267,20.323309060627,9.87559855695483,6.65248332390696,11.894720894608,13.6327918025813,16.1780278280794,10.0185141542769,4.75671394943999,11.3135633924789,4.42456947776635,0,0,0,2.80618335423488,0.672782356118497,2.44490537322495
">cqu-miR-8-3p",104.825088457918,106.284973302219,106.104183337829,62.1018775354626,42.6672542752026,36.5149797576735,52.6986664609695,60.7905228806746,55.7957431454752,59.0130746241109,77.1535171992257,64.0898133236711,82.7838150945373,117.576405361641,104.380700573339,64.6581299371074,52.6949789140881,77.8193720537153,69.9837955204596,49.8373149844616,54.8359776379978,86.2540259870815,58.4778231922687,73.1639126182572,44.4401935062967,46.5673832673487,75.333232332517,69.6787136576378,61.7706517072124,51.633880641273,78.4857801657599,30.1695023799437,13.2737084332991,10.7744305301484,16.6069524379962,45.8814004064668,19.6432834796441,11.4373000540145,6.11226343306239
">cte-miR-34",0.293627698761676,2.08401908435723,0.698053837748875,2.63329516051432,3.28209648270789,3.12985540780058,0.924538008087185,2.02635076268915,1.71679209678385,1.34120624145707,1.48372148460049,0.928837874256102,0.923926507751532,0.971705829435051,0.825143878050113,2.16841289423226,4.64955696300777,1.97845861153514,0.611212187951612,1.08815098219349,1.3484256796229,0,1.67079494835053,0,0,0,0,1.51475464473126,0,0.770654934944374,2.37835697472,0,0,0,5.53565081266539,0,0,2.01834706835549,1.22245268661248
">dme-miR-34-3p",2.64264928885508,6.2520572530717,5.93345762086544,10.5331806420573,13.1283859308316,25.0388432624047,5.31609354650131,6.4843224406053,5.64088831800408,1.34120624145707,0,0,1.47828241240245,1.45755874415258,4.12571939025056,8.27939468706863,15.4985232100259,3.62717412114775,3.05606093975806,2.39393216082567,2.69685135924579,7.84127508973468,10.0247696901032,4.0646618121254,0,6.65248332390696,0,16.6623010920438,14.7072980255268,7.70654934944374,0,0,0,0,5.53565081266539,0,0,0.672782356118497,0
">dme-miR-8-5p",95.7226297963063,50.0164580245736,102.962941067959,45.8632240456243,59.0777366887421,102.241943321486,41.6042103639233,52.685119829918,41.693522350465,54.9894558997397,75.6697957146252,46.4418937128051,47.8593931015294,91.8262008816123,98.6046934269884,77.0772219677103,88.3415822971477,91.3388392325387,61.426824889137,62.8951267707835,59.7802051299484,65.3439590811224,60.1486181406192,56.9052653697556,153.0717776328,126.397183154232,114.98230198121,40.8983754077439,55.8877324970017,48.5512609014955,76.1074231910399,98.0508827348171,88.491389555327,161.616457952226,83.0347621899809,147.840067976393,109.44115081516,92.8439651443526,100.241120302223
">dme-miR-9b-3p",2.34902159009341,2.08401908435723,3.49026918874438,1.75553010700954,1.96925788962474,0,1.61794151415257,2.02635076268915,1.22628006913132,8.04723744874239,2.96744296920099,3.71535149702441,2.7717795232546,0.971705829435051,1.65028775610023,0.985642224651027,0,1.31897240769009,1.22242437590322,1.30578117863218,0.898950453081931,0,5.0123848450516,0,3.29186618565161,0,3.96490696486932,25.7508289604314,14.7072980255268,12.33047895911,9.51342789887999,11.3135633924789,0,0,0,0,0,0,0
">dre-miR-10a-5p",1.46813849380838,1.04200954217862,3.14124226986994,1.09720631688097,0,0,0.462269004043592,1.21581045761349,0.490512027652529,1.34120624145707,0,0.928837874256102,1.29349711085215,0.971705829435051,2.06285969512528,2.36554133916246,12.3988185680207,0.989229305767568,2.75045484578225,1.08815098219349,2.24737613270483,2.61375836324489,5.84778231922687,12.1939854363762,19.7511971139097,0,0,0,0,0,0,3.77118779749296,39.8211252998972,64.6465831808902,0,290.58220257429,2.80618335423488,2.69112942447399,1.22245268661248
">hme-let-7",0,0,0,0.658323790128579,1.31283859308316,0,0.693403506065389,0.405270152537831,1.10365206221819,10.7296499316565,13.3534933614044,11.1460544910732,0,0,0,0.394256889860411,0,0,0,0,0,0,0,0,11.5215316497806,13.3049666478139,11.894720894608,12.1180371578501,25.0024066433955,12.33047895911,54.7022104185599,45.2542535699156,168.133640155121,0,0,0,129.084434294804,65.9326708996127,122.245268661248
">hsa-miR-148a-3p",4.11078778266346,14.5881335905006,17.8003728625963,1.53608884363335,0,0,2.54247952223976,13.7791851862863,9.93286855996371,0,0,0,9.23926507751532,7.28779372076288,8.66401071952618,19.3185876031601,10.8489662470181,19.7845861153513,7.64015234939515,9.79335883974137,15.7316329289338,2.61375836324489,3.34158989670107,0,0,0,0,0,0,0,0,0,0,0,5.53565081266539,0,0,0,0
">hsa-miR-16-5p",0,0,0.349026918874438,0.877765053504772,0.656419296541579,0,0.462269004043592,0.405270152537831,0.245256013826264,0,1.48372148460049,0.928837874256102,0.369570603100613,0.485852914717526,2.06285969512528,0,0,1.31897240769009,0,0.435260392877394,0.449475226540966,5.22751672648979,0,0,1.64593309282581,0,3.96490696486932,3.02950928946251,0,0,0,3.77118779749296,8.8491389555327,132.884643205163,0,5.09793337849631,0,0,1.22245268661248
">hsa-miR-192-5p",3.22990468637843,3.12602862653585,5.93345762086544,2.19441263376193,0,0,1.38680701213078,11.3475642710593,8.46133247700613,0,0,0,2.03263831705337,1.9434116588701,0,13.6018627001842,1.54985232100259,9.56254995575315,5.50090969156451,4.35260392877394,1.3484256796229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
">hsa-miR-22-3p",27.8946313823592,46.8904293980377,75.738841395753,17.5553010700954,0,0,3.46701753032694,40.1217451012453,29.1854656453255,0,1.48372148460049,0,41.022336944168,28.1794690536165,33.0057551220045,74.908809073478,20.1480801730337,60.6727307537441,22.003638766258,35.2560918230689,35.0590676701953,10.4550334529796,2.5061924225258,8.1293236242508,0,0,0,0,0,0,0,7.54237559498593,0,17.957384216914,16.6069524379962,0,0,0,0
">hsa-miR-26a-5p",3.22990468637843,5.21004771089308,8.02761913411207,3.73050147739528,0,0,1.15567251010898,8.10540305075662,4.65986426269902,0,0,0,4.80441784030797,0.971705829435051,3.30057551220045,14.7846333697654,3.09970464200518,5.9353758346054,2.13924265783064,1.30578117863218,1.79790090616386,0,0,4.0646618121254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
">mse-miR-317",1.76176619257006,0,0.698053837748875,2.63329516051432,7.87703155849895,2.08657027186705,0.693403506065389,1.62108061015132,0.858396048391926,1.34120624145707,1.48372148460049,0.928837874256102,0.923926507751532,0.971705829435051,0.412571939025056,2.16841289423226,3.09970464200518,1.31897240769009,0.305606093975806,0.652890589316091,0.898950453081931,0,0.835397474175267,4.0646618121254,0,0,0,0,1.47072980255268,0.770654934944374,0,0,0,3.59147684338279,0,5.09793337849631,2.80618335423488,1.34556471223699,0
">ola-miR-125c",0,0,0,0,0,0,0,0,0,1.34120624145707,1.48372148460049,1.8576757485122,0,0,0,0,0,0,0,0,0,0,0,4.0646618121254,13.1674647426064,13.3049666478139,7.92981392973864,9.08852786838754,2.94145960510535,2.31196480483312,11.8917848736,30.1695023799437,17.6982779110654,7.18295368676558,0,0,25.2556501881139,10.764517697896,26.8939591054745
">ola-miR-143",0.293627698761676,2.08401908435723,2.09416151324663,2.19441263376193,0,0,0.462269004043592,4.45797167791614,3.4335841935677,0,0,0,0.554355904650919,1.45755874415258,1.23771581707517,2.95692667395308,0,0.989229305767568,1.83363656385484,4.35260392877394,3.14632658578676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
">sko-miR-9-5p",9.39608636037363,11.4621049639648,5.23540378311656,17.7747423334716,22.3182560824137,14.6059919030694,25.8870642264412,15.4002657964376,33.354817880372,24.1417123462272,43.0279230534143,59.4456239523906,7.76098266511287,3.40097040302268,5.77600714635079,17.3473031538581,4.64955696300777,8.57332064998558,4.58409140963709,5.00549451809003,11.2368806635241,18.2963085427143,13.3663595868043,24.3879708727524,39.5023942278193,19.9574499717209,75.333232332517,45.4426393419377,60.2999219046597,50.8632257063287,38.0537115955199,41.4830657724226,0,0,5.53565081266539,0,2.80618335423488,12.7828647662514,4.88981074644991
">tca-miR-283-5p",3.81716008390179,5.21004771089308,2.7922153509955,3.73050147739528,2.62567718616632,0,2.08021051819617,4.05270152537831,3.18832817974144,5.36482496582826,5.93488593840198,6.50186511979272,4.80441784030797,3.40097040302268,3.71314745122551,3.5483120087437,0,4.28666032499279,5.80651578554031,2.61156235726437,6.29265317157352,0,5.84778231922687,12.1939854363762,0,6.65248332390696,7.92981392973864,4.54426393419377,0,3.85327467472187,0,3.77118779749296,0,0,0,0,0,0.672782356118497,0
">tch-miR-30a-5p",2.34902159009341,2.08401908435723,4.18832302649325,0.438882526752386,0,0,0.462269004043592,4.05270152537831,2.69781615208891,0,0,0,4.06527663410674,3.40097040302268,2.06285969512528,2.95692667395308,4.64955696300777,7.58409134421802,2.13924265783064,2.82919255370306,4.94422749195062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
">tur-miR-10-5p",0.880883096285028,2.08401908435723,2.44318843212106,1.09720631688097,1.96925788962474,5.21642567966764,1.84907601617437,1.21581045761349,1.59416408987072,0,0,0,1.84785301550306,0.971705829435051,2.88800357317539,1.77415600437185,0,1.31897240769009,2.44484875180645,3.91734353589655,4.94422749195062,2.61375836324489,0.835397474175267,0,0,0,0,0,0,0,0,0,0,0,5.53565081266539,0,2.80618335423488,1.34556471223699,1.22245268661248
">tur-miR-317-3p",5.87255397523352,5.21004771089308,1.39610767549775,3.2916189506429,7.87703155849895,3.12985540780058,0.693403506065389,1.21581045761349,0.981024055305058,1.34120624145707,0,1.8576757485122,2.03263831705337,3.40097040302268,4.53829132927562,0.788513779720821,0,1.97845861153514,3.36166703373387,1.08815098219349,0.898950453081931,5.22751672648979,3.34158989670107,16.2586472485016,1.64593309282581,0,0,4.54426393419377,2.94145960510535,3.08261973977749,0,0,4.42456947776635,0,5.53565081266539,5.09793337849631,2.80618335423488,2.01834706835549,3.66735805983743
">xtr-miR-9-5p",8.5152032640886,9.37808587960754,10.8198344851076,11.8498282223144,9.84628944812368,11.4761364952688,12.9435321132206,8.91594335583228,16.677408940186,21.459299863313,28.1907082074094,43.6553800900368,9.79362098216624,9.23120537963299,4.12571939025056,12.0248351407425,9.29911392601555,9.23280685383063,5.80651578554031,7.6170568753544,12.585306343147,7.84127508973468,16.7079494835053,24.3879708727524,3.29186618565161,0,11.894720894608,54.5311672103252,51.4755430893437,33.1381622026081,57.0805673932799,15.0847511899719,4.42456947776635,0,0,15.2938001354889,2.80618335423488,10.764517697896,12.2245268661248
